9.99984,30.0005,0.000592989,127.273,101.856,3.82949,0.0542819,55.4791,29.3259,2.75518,0.271056,43.3756,98.5299,3.5676,0.097483,61.349,67.9795,3.35788,0.161182,14.2394,80.3505,2.56845,0.111212,119.289,25.1045,2.98894,0.105072,117.435,73.0649,3.6604,0.121926,95.7718,104.283,2.78581,0.0777881,0
9.99983,30.0006,0.000712514,124.981,98.7974,3.79076,0.0431991,42.8286,28.2438,2.49653,0.18852,42.1062,102.206,4.06914,0.122772,63.2359,64.4793,3.54065,0.164767,17.2996,71.8989,2.57675,0.131008,108.503,25.1589,2.96211,0.165181,112.087,68.8254,3.65336,0.121689,93.6569,100.106,2.50923,0.0628635,0
9.99982,30.0006,0.000777674,124.52,98.0949,3.67572,0.0627554,29.7038,26.3551,2.49308,0.134189,38.7324,102.944,3.72028,0.144466,65.6318,61.1632,3.06431,0.142545,18.1858,67.7744,2.98104,0.127249,104.929,25.2375,2.85694,0.179672,110.446,65.6969,3.60136,0.144345,94.8941,100.528,2.81517,0.0647791,0
10.0177,30.0007,0.000867782,125.16,97.0459,3.80527,0.0784115,25.3132,23.2363,2.685,0.101873,37.5004,102.243,3.7346,0.142835,64.1761,60.2708,3.32752,0.187947,20.231,69.2693,2.68156,0.11577,106.801,23.5019,3.25862,0.156985,110.633,61.4296,3.79113,0.152128,95.0804,99.9556,2.70229,0.06405,0
10.2229,29.9955,-0.0693665,122.451,96.7,3.52084,0.0803474,20.8648,23.5689,2.44681,0.0832875,37.3937,100.607,3.52059,0.157791,64.6735,59.0569,3.21518,0.220637,21.0104,67.2839,2.51012,0.131338,103.708,21.0759,3.18229,0.118876,110.572,58.2157,3.33473,0.15371,95.9679,100.516,3.18218,0.0540129,0
10.5532,29.9525,-0.170575,124.789,94.225,3.48226,0.0675595,20.9987,21.1067,2.06419,0.0820632,37.6795,98.7617,3.29789,0.139515,64.3072,60.832,3.45562,0.203359,23.3215,66.6442,2.58286,0.136033,106.17,21.1093,2.96387,0.127314,110.157,60.4577,3.68047,0.189715,96.5622,103.609,3.61792,0.0544407,0
10.9032,29.875,-0.26757,125.545,92.9759,3.35708,0.0752721,19.9561,23.5143,2.32987,0.0658987,35.962,99.5269,3.5242,0.144798,64.968,59.0057,3.11131,0.204369,24.6604,64.7418,2.665,0.137352,104.48,20.076,3.08307,0.132227,108.44,59.8186,3.71799,0.193078,98.6967,101.842,3.16969,0.047006,0
11.1827,29.7929,-0.300328,124.896,93.0074,3.60165,0.0765877,19.4337,21.8908,1.7775,0.0771821,35.2164,98.7583,3.1037,0.150669,64.5789,58.9113,3.05422,0.233299,27.1582,63.4895,2.94055,0.138948,105.555,21.2171,2.91553,0.0979417,105.747,60.9397,3.97403,0.189553,96.9491,100.622,2.89833,0.035819,0
11.6627,29.6367,-0.34307,125.11,90.5768,3.45196,0.0757227,18.6873,21.2228,1.96273,0.0701809,32.382,99.3183,3.18042,0.159273,64.6559,60.4675,3.175,0.197485,27.4523,59.4977,2.60638,0.13808,102.473,21.8685,2.64906,0.123823,106.001,59.6459,3.66357,0.193983,99.4102,104.315,3.25566,0.0414523,0
12.1806,29.4293,-0.413269,126.242,87.3666,3.38475,0.081953,14.7779,20.9869,1.60455,0.0656998,33.8182,98.2723,3.06425,0.172553,65.4761,60.151,3.20909,0.201487,26.3544,58.9208,2.63435,0.122594,104.846,22.2288,2.73422,0.102541,106.862,57.5281,3.41041,0.22083,99.2596,100.629,3.06074,0.0323413,0
12.8331,29.1301,-0.457073,126.519,87.3149,3.32311,0.088245,16.9347,21.0448,1.13847,0.0598066,33.703,98.2975,2.98067,0.151164,64.391,61.839,3.24226,0.197793,26.7058,58.965,2.54578,0.163708,105.87,23.3529,2.61823,0.109536,106.445,57.6522,3.48168,0.189876,102.258,101.034,3.61962,0.0398716,0
14.032,28.486,-0.52284,125.605,91.9782,3.12514,0.0824297,17.7714,21.5441,1.32044,0.0403343,34.1847,97.5665,2.84567,0.218197,63.1009,62.2427,3.06689,0.192949,24.4744,58.2406,2.2955,0.140242,101.182,23.2419,2.59335,0.0965485,106.911,58.2525,3.5874,0.191566,104.373,105.466,4.31623,0.0377332,0
14.6583,28.1161,-0.543649,124.327,90.2515,2.84314,0.0774731,17.7102,24.0095,0.711165,0.0507912,34.196,97.6541,2.696,0.164666,63.3086,62.3297,3.17508,0.194308,25.0137,58.2196,2.27107,0.142792,101.095,21.7916,2.3908,0.1184,107.653,57.3887,3.10443,0.208422,101.838,102.069,3.86286,0.0431468,0
15.2925,27.7262,-0.558603,123.827,89.9908,2.68133,0.0863243,19.2627,24.1166,1.13677,0.0512523,35.4835,98.7153,2.78034,0.161731,62.2836,61.6481,3.13903,0.188199,26.0883,59.8804,2.59874,0.155684,99.3661,24.0786,2.34517,0.102523,108.207,58.3394,3.23623,0.217307,100.156,104.012,4.60696,0.0369792,0
15.9298,27.3218,-0.571237,123.17,91.4628,2.7404,0.0893596,17.6947,24.5444,1.04893,0.0724061,35.013,98.063,2.66403,0.155584,64.4937,61.1992,3.00768,0.186284,25.1742,61.2592,2.74484,0.14192,97.4442,23.9029,2.65627,0.119525,107.159,59.22,3.41403,0.196251,105.079,104.516,4.23331,0.0386694,0
16.5748,26.9031,-0.580373,123.662,91.956,2.62302,0.0967057,17.817,24.3122,0.690848,0.0581435,34.5623,97.7689,3.12016,0.164709,63.2636,60.9981,3.21606,0.183476,25.1366,61.2013,2.92896,0.167225,101.427,22.4531,2.83026,0.101549,108.55,58.9011,3.35554,0.192684,103.398,101.846,4.4893,0.0355081,0
17.8729,26.0402,-0.592055,122.512,90.9154,2.60614,0.0721692,18.8682,23.9587,0.393525,0.0496505,35.5815,96.3721,2.78158,0.158081,62.911,59.1674,3.10133,0.174739,27.2844,61.5682,2.78136,0.174852,102.11,21.1669,2.75912,0.0991176,106.677,59.2867,3.39899,0.232593,103.22,102.313,4.13185,0.0387978,0
