130,90.0004,0.00045204,57.1382,110.096,2.24804,0.05926,108.948,51.5438,2.82045,0.171003,76.2555,15.527,3.56983,0.0412702,90.2472,79.9287,2.9184,0.240366,28.805,28.9923,3.79161,0.223415,48.1408,81.0486,3.02517,0.112057,118.68,17.2411,3.40451,0.0869463,15.1193,91.783,3.12573,0.065682,0
130,90.0004,0.000517134,55.8001,110.929,1.68133,0.0535373,111.545,52.7383,3.05594,0.158861,75.8721,26.167,3.51226,0.0893763,101.562,89.082,3.01108,0.199427,27.2929,30.5451,3.75151,0.19099,47.5634,72.942,3.10065,0.124675,117.052,18.6472,2.29341,0.0706226,17.1335,89.5875,3.2316,0.112512,0
129.915,90.0005,0.00053671,52.1162,108.877,2.10365,0.0651288,114.437,53.5919,3.03725,0.12595,74.4159,36.3082,3.60555,0.123859,104.246,92.4435,2.69068,0.183835,26.0881,28.906,3.76302,0.158161,49.4524,71.3377,3.20822,0.148644,110.141,15.9311,3.5223,0.0684171,17.7109,89.6932,3.39239,0.126005,0
129.524,90.0004,-0.00107838,51.1434,106.421,2.05999,0.0444883,115.979,55.3211,2.87413,0.133074,74.0079,38.8376,3.65944,0.135937,104.842,96.9536,2.7691,0.157067,25.0325,31.057,3.86762,0.163082,50.7735,68.4829,2.75247,0.141291,109.746,16.1991,3.36213,0.0927715,17.7714,86.0998,3.49893,0.13229,0
128.897,90.0403,-0.144665,45.9472,101.413,2.56722,0.0741191,113.583,58.0125,2.9525,0.156335,73.6045,40.6131,3.41055,0.141898,106.303,98.1018,2.69903,0.132608,28.486,28.3473,3.75494,0.154716,52.0136,65.0485,2.78004,0.129841,109.344,19.5952,2.97175,0.0877132,18.977,85.039,3.33263,0.12277,0
128.274,90.2073,-0.372918,43.4497,102.327,2.56401,0.0728352,112.283,57.6446,2.73005,0.14973,75.3521,40.6549,2.87105,0.145168,106.62,98.4995,2.52568,0.131413,27.542,28.9703,3.66314,0.172254,50.8107,61.3622,2.66053,0.137112,109.278,17.442,2.66451,0.0914148,16.756,84.2753,3.21785,0.100073,0
127.887,90.3843,-0.476005,43.4568,101.4,2.49022,0.0928636,114.405,57.7307,2.54248,0.138651,75.2665,43.0302,2.90962,0.151342,107.092,100.213,2.20669,0.128372,26.1838,26.3018,3.39475,0.159284,52.1085,61.4793,2.40657,0.152716,111.626,17.9456,2.67392,0.0812738,16.6412,84.259,2.91302,0.0954972,0
127.479,90.6314,-0.634758,40.9618,97.8027,2.66883,0.116136,114.691,56.4486,2.77642,0.137204,75.3647,44.9788,2.98105,0.134022,108.407,99.6755,2.24998,0.118355,23.115,25.4445,3.15814,0.162944,51.2948,60.7624,2.73935,0.146154,110.12,18.7742,2.69277,0.0860864,16.0986,78.7835,2.65394,0.0990991,0
127.39,90.702,-0.79596,39.5857,99.1755,2.09112,0.121236,116.788,55.8667,2.36622,0.16848,76.8486,47.249,2.80131,0.123557,110.382,97.2443,1.76628,0.121204,25.9043,25.1027,2.7837,0.150503,49.6059,58.9176,2.70572,0.137132,109.147,18.3029,2.42345,0.0892747,14.6181,80.092,2.41771,0.088614,0
127.497,90.5618,-1.019,39.9597,100.201,1.59652,0.112384,116.302,57.3057,1.99975,0.150642,77.7603,50.6384,2.28655,0.136496,109.763,97.9993,2.10937,0.145886,24.8852,24.8083,2.66664,0.131273,47.5484,58.0561,2.31207,0.139603,109.268,16.5406,2.12692,0.0840472,13.3806,79.1963,2.41137,0.0996682,0
127.631,90.2981,-1.17942,38.5909,99.0426,1.7633,0.109212,118.78,55.9332,1.62917,0.149232,77.1493,50.9712,2.20442,0.155579,110.982,100.997,1.58079,0.114799,24.711,25.4578,2.61269,0.14535,46.6735,58.3786,2.16927,0.147515,109.346,16.8546,2.62933,0.0798807,13.1432,77.7146,2.01313,0.0984332,0
127.784,89.7025,-1.43229,35.208,100.193,1.64717,0.114234,118.916,56.1315,1.75223,0.153162,77.0766,51.5402,1.99252,0.189826,114.671,100.058,1.63172,0.113627,23.5934,25.8265,2.44049,0.127855,47.1385,56.2264,2.21098,0.121603,109.233,17.2989,1.94081,0.0673239,13.1141,72.5807,1.86442,0.112368,0
127.814,88.9857,-1.62385,34.0395,99.2902,1.37317,0.124896,118.111,55.8095,1.59978,0.139368,78.2446,53.3965,1.85783,0.179981,109.876,98.8827,1.61763,0.102882,23.1611,26.3192,2.13715,0.114408,47.0727,56.1143,1.90429,0.175678,109.971,15.3033,2.53656,0.0660067,12.643,70.8319,1.8242,0.096779,0
127.732,88.1829,-1.72188,32.7632,101.08,1.51974,0.141056,117.845,55.8482,1.8171,0.134698,79.0639,52.8602,1.61774,0.169788,109.141,98.2019,1.80167,0.118097,24.3146,24.2251,2.18511,0.139659,47.4292,56.3981,2.00222,0.158986,109.091,16.7275,2.11113,0.0538288,12.9434,72.2807,1.57109,0.083888,0
127.571,87.3903,-1.82453,33.7674,98.4516,1.72247,0.117185,118.194,53.9999,1.29944,0.165894,78.3403,53.1812,1.84745,0.171676,113.507,96.0932,1.69623,0.103249,21.6498,27.5437,1.80887,0.117469,46.4228,54.7858,2.03984,0.182893,110.193,16.5128,1.87535,0.0611925,13.7529,69.6405,1.44616,0.0804407,0
